turn_index,polarity,subjectivity,sentiment_shift,text_length,word_count,flesch_reading_ease,Happy_Emotion,Angry_Emotion,Surprise_Emotion,Sad_Emotion,Fear_Emotion
36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
18.5,0.021111456059372712,0.44002617862736915,0.00532407407407408,406.3333333333333,60.333333333333336,28.88467964433682,0.03972222222222222,0.0813888888888889,0.061944444444444455,0.17305555555555555,0.6413888888888889
10.535653752852738,0.12894884752569769,0.11313660383844333,0.15491181783017366,108.25683746139484,12.425779653607256,27.62810901870191,0.060920843775748926,0.1296402225452707,0.09013702091639449,0.1484167769577944,0.17678320504873077
1.0,-0.2166666666666666,0.2,-0.2677056277056276,238.0,38.0,-14.56571428571428,0.0,0.0,0.0,0.0,0.25
9.75,-0.07749999999999993,0.3812393162393162,-0.0949580627705627,318.75,50.0,7.486707104832128,0.0,0.0,0.0,0.095,0.5
18.5,0.0120993589743589,0.42916666666666664,0.015079365079365002,420.5,62.0,21.40354166666667,0.0,0.0,0.0,0.14500000000000002,0.705
27.25,0.10062499999999995,0.49895833333333334,0.15147321428571425,478.75,68.0,53.704484649122826,0.0925,0.14,0.125,0.2275,0.785
36.0,0.2999999999999999,0.7000000000000001,0.3125,650.0,89.0,86.90875,0.22,0.5,0.33,0.5,0.89
